Year,Month,Day,Hour,Minute,GHI,Wind Speed,Wind Direction
2023,7,11,17,0,319,0.4,274
2023,7,11,18,0,149,0.4,267
2023,7,11,19,0,20,0.4,263
2023,7,11,20,0,0,0.5,262
2023,7,11,21,0,0,0.5,263
2023,7,11,22,0,0,0.5,265
2023,7,11,23,0,0,0.5,265
2023,7,12,0,0,0,0.5,266
2023,7,12,1,0,0,0.6000000000000001,272
2023,7,12,2,0,0,0.5,280
2023,7,12,3,0,0,0.5,286
2023,7,12,4,0,0,0.5,289
2023,7,12,5,0,56,0.30000000000000004,289
2023,7,12,6,0,208,0.1,270
2023,7,12,7,0,386,0.1,219
2023,7,12,8,0,561,0.2,227
2023,7,12,9,0,714,0.2,219
2023,7,12,10,0,822,0.30000000000000004,212
2023,7,12,11,0,893,0.30000000000000004,208
2023,7,12,12,0,912,0.4,207
2023,7,12,13,0,859,0.4,208
2023,7,12,14,0,771,0.4,208
2023,7,12,15,0,644,0.4,212
2023,7,12,16,0,317,0.4,224
2023,7,12,17,0,312,0.4,234
2023,7,12,18,0,52,0.4,229
2023,7,12,19,0,13,0.5,222
2023,7,12,20,0,0,0.5,220
2023,7,12,21,0,0,0.5,224
2023,7,12,22,0,0,0.5,233
2023,7,12,23,0,0,0.6000000000000001,249
2023,7,13,0,0,0,0.6000000000000001,255
2023,7,13,1,0,0,0.7000000000000001,257
2023,7,13,2,0,0,0.7000000000000001,254
2023,7,13,3,0,0,0.6000000000000001,237
2023,7,13,4,0,0,0.6000000000000001,215
2023,7,13,5,0,52,0.30000000000000004,209
2023,7,13,6,0,116,0.2,200
2023,7,13,7,0,304,0.30000000000000004,186
2023,7,13,8,0,462,0.30000000000000004,183
2023,7,13,9,0,594,0.30000000000000004,189
2023,7,13,10,0,825,0.4,190
2023,7,13,11,0,570,0.5,187
2023,7,13,12,0,667,0.5,183
2023,7,13,13,0,617,0.6000000000000001,181
2023,7,13,14,0,529,0.6000000000000001,180
2023,7,13,15,0,668,0.6000000000000001,179
2023,7,13,16,0,477,0.6000000000000001,177
2023,7,13,17,0,217,0.7000000000000001,177
2023,7,13,18,0,155,0.7000000000000001,176
2023,7,13,19,0,22,0.7000000000000001,175
2023,7,13,20,0,0,0.8,170
2023,7,13,21,0,0,0.8,165
2023,7,13,22,0,0,0.8,163
2023,7,13,23,0,0,0.8,168
2023,7,14,0,0,0,0.7000000000000001,177
2023,7,14,1,0,0,0.6000000000000001,188
2023,7,14,2,0,0,0.6000000000000001,198
2023,7,14,3,0,0,0.5,207
2023,7,14,4,0,0,0.5,202
2023,7,14,5,0,22,0.4,195
2023,7,14,6,0,104,0.30000000000000004,197
2023,7,14,7,0,371,0.30000000000000004,195
2023,7,14,8,0,431,0.30000000000000004,168
2023,7,14,9,0,320,0.4,164
2023,7,14,10,0,110,0.4,175
2023,7,14,11,0,227,0.4,180
2023,7,14,12,0,221,0.30000000000000004,179
2023,7,14,13,0,328,0.30000000000000004,150
2023,7,14,14,0,214,0.30000000000000004,130
2023,7,14,15,0,497,0.4,137
2023,7,14,16,0,498,0.5,143
2023,7,14,17,0,324,0.5,151
2023,7,14,18,0,152,0.5,165
2023,7,14,19,0,21,0.5,174
2023,7,14,20,0,0,0.5,175
2023,7,14,21,0,0,0.5,171
2023,7,14,22,0,0,0.5,165
2023,7,14,23,0,0,0.6000000000000001,160
2023,7,15,0,0,0,0.7000000000000001,159
2023,7,15,1,0,0,0.7000000000000001,164
2023,7,15,2,0,0,0.6000000000000001,164
2023,7,15,3,0,0,0.6000000000000001,164
2023,7,15,4,0,0,0.6000000000000001,170
2023,7,15,5,0,22,0.6000000000000001,179
2023,7,15,6,0,206,0.5,185
2023,7,15,7,0,388,0.5,192
2023,7,15,8,0,502,0.5,194
2023,7,15,9,0,567,0.6000000000000001,188
2023,7,15,10,0,482,0.6000000000000001,182
2023,7,15,11,0,602,0.6000000000000001,175
2023,7,15,12,0,909,0.7000000000000001,167
2023,7,15,13,0,598,0.6000000000000001,162
2023,7,15,14,0,573,0.6000000000000001,159
2023,7,15,15,0,500,0.6000000000000001,157
2023,7,15,16,0,419,0.6000000000000001,156
2023,7,15,17,0,162,0.6000000000000001,159
2023,7,15,18,0,131,0.7000000000000001,165
2023,7,15,19,0,19,0.7000000000000001,172
2023,7,15,20,0,0,0.6000000000000001,176
2023,7,15,21,0,0,0.7000000000000001,181
2023,7,15,22,0,0,0.6000000000000001,183
2023,7,15,23,0,0,0.6000000000000001,183
2023,7,16,0,0,0,0.6000000000000001,181
2023,7,16,1,0,0,0.6000000000000001,178
2023,7,16,2,0,0,0.7000000000000001,179
2023,7,16,3,0,0,0.7000000000000001,180
2023,7,16,4,0,0,0.7000000000000001,179
2023,7,16,5,0,11,0.7000000000000001,175
2023,7,16,6,0,48,0.7000000000000001,167
2023,7,16,7,0,171,0.8,165
2023,7,16,8,0,195,0.8,158
2023,7,16,9,0,115,0.8,154
2023,7,16,10,0,48,0.9,159
2023,7,16,11,0,116,0.9,160
2023,7,16,12,0,99,1,163
2023,7,16,13,0,171,1,169
2023,7,16,14,0,26,1,174
2023,7,16,15,0,317,0.9,178
2023,7,16,16,0,33,0.9,179
2023,7,16,17,0,8,0.8,181
2023,7,16,18,0,32,0.8,184
2023,7,16,19,0,6,0.7000000000000001,182
2023,7,16,20,0,0,0.7000000000000001,182
2023,7,16,21,0,0,0.7000000000000001,187
2023,7,16,22,0,0,0.6000000000000001,189
2023,7,16,23,0,0,0.6000000000000001,191
2023,7,17,0,0,0,0.5,202
2023,7,17,1,0,0,0.5,208
2023,7,17,2,0,0,0.4,206
2023,7,17,3,0,0,0.4,205
2023,7,17,4,0,0,0.4,210
2023,7,17,5,0,51,0.4,211
2023,7,17,6,0,204,0.30000000000000004,244
2023,7,17,7,0,384,0.30000000000000004,284
2023,7,17,8,0,560,0.30000000000000004,292
2023,7,17,9,0,716,0.30000000000000004,288
2023,7,17,10,0,786,0.2,279
2023,7,17,11,0,861,0.2,265
2023,7,17,12,0,878,0.30000000000000004,251
2023,7,17,13,0,823,0.30000000000000004,243
2023,7,17,14,0,737,0.30000000000000004,238
2023,7,17,15,0,608,0.30000000000000004,226
2023,7,17,16,0,449,0.4,219
2023,7,17,17,0,278,0.4,217
2023,7,17,18,0,115,0.5,207
2023,7,17,19,0,8,0.5,205
2023,7,17,20,0,0,0.5,206
2023,7,17,21,0,0,0.5,209
2023,7,17,22,0,0,0.5,214
2023,7,17,23,0,0,0.5,218
2023,7,18,0,0,0,0.4,221
2023,7,18,1,0,0,0.4,218
2023,7,18,2,0,0,0.4,208
2023,7,18,3,0,0,0.4,194
2023,7,18,4,0,0,0.4,183
2023,7,18,5,0,34,0.4,176
2023,7,18,6,0,174,0.4,173
2023,7,18,7,0,345,0.4,175
2023,7,18,8,0,464,0.5,183
2023,7,18,9,0,489,0.5,187
2023,7,18,10,0,572,0.5,189
2023,7,18,11,0,850,0.5,189
2023,7,18,12,0,542,0.5,189
2023,7,18,13,0,533,0.5,186
2023,7,18,14,0,656,0.5,183
2023,7,18,15,0,627,0.4,180
2023,7,18,16,0,472,0.4,185
2023,7,18,17,0,202,0.4,191
2023,7,18,18,0,103,0.4,188
2023,7,18,19,0,12,0.5,187
2023,7,18,20,0,0,0.5,197
2023,7,18,21,0,0,0.5,205
2023,7,18,22,0,0,0.5,204
2023,7,18,23,0,0,0.5,195
2023,7,19,0,0,0,0.5,189
2023,7,19,1,0,0,0.5,202
2023,7,19,2,0,0,0.5,218
2023,7,19,3,0,0,0.5,232
2023,7,19,4,0,0,0.5,247
2023,7,19,5,0,42,0.4,258
2023,7,19,6,0,188,0.30000000000000004,269
2023,7,19,7,0,361,0.30000000000000004,291
2023,7,19,8,0,420,0.30000000000000004,301
2023,7,19,9,0,449,0.30000000000000004,303
2023,7,19,10,0,572,0.30000000000000004,290
2023,7,19,11,0,512,0.4,277
2023,7,19,12,0,701,0.4,269
2023,7,19,13,0,757,0.4,265
2023,7,19,14,0,620,0.4,262
2023,7,19,15,0,542,0.30000000000000004,256
2023,7,19,16,0,371,0.30000000000000004,260
2023,7,19,17,0,311,0.30000000000000004,267
2023,7,19,18,0,114,0.5,270
2023,7,19,19,0,11,0.8,275
2023,7,19,20,0,0,0.7000000000000001,280
2023,7,19,21,0,0,0.6000000000000001,283
2023,7,19,22,0,0,0.5,290
2023,7,19,23,0,0,0.4,311
2023,7,20,0,0,0,0.4,336
2023,7,20,1,0,0,0.6000000000000001,355
2023,7,20,2,0,0,0.7000000000000001,4
2023,7,20,3,0,0,0.8,7
2023,7,20,4,0,0,0.8,11
2023,7,20,5,0,49,0.7000000000000001,12
2023,7,20,6,0,208,0.5,7
2023,7,20,7,0,395,0.30000000000000004,16
2023,7,20,8,0,579,0.30000000000000004,26
2023,7,20,9,0,738,0.30000000000000004,35
2023,7,20,10,0,858,0.30000000000000004,45
2023,7,20,11,0,932,0.2,57
2023,7,20,12,0,951,0.2,70
2023,7,20,13,0,912,0.2,85
2023,7,20,14,0,821,0.2,104
2023,7,20,15,0,685,0.2,123
2023,7,20,16,0,516,0.30000000000000004,149
2023,7,20,17,0,329,0.30000000000000004,155
2023,7,20,18,0,149,0.5,147
2023,7,20,19,0,17,0.6000000000000001,145
2023,7,20,20,0,0,0.6000000000000001,151
2023,7,20,21,0,0,0.5,159
2023,7,20,22,0,0,0.5,163
2023,7,20,23,0,0,0.6000000000000001,168
2023,7,21,0,0,0,0.5,183
2023,7,21,1,0,0,0.4,201
2023,7,21,2,0,0,0.5,214
2023,7,21,3,0,0,0.5,212
2023,7,21,4,0,0,0.5,173
2023,7,21,5,0,45,0.4,135
2023,7,21,6,0,125,0.30000000000000004,147
2023,7,21,7,0,331,0.30000000000000004,174
2023,7,21,8,0,415,0.30000000000000004,152
2023,7,21,9,0,211,0.30000000000000004,134
2023,7,21,10,0,348,0.4,135
2023,7,21,11,0,169,0.4,137
2023,7,21,12,0,497,0.5,140
2023,7,21,13,0,395,0.5,144
2023,7,21,14,0,176,0.6000000000000001,148
2023,7,21,15,0,464,0.6000000000000001,150
2023,7,21,16,0,191,0.8,146
2023,7,21,17,0,9,0.9,150
2023,7,21,18,0,102,0.7000000000000001,162
2023,7,21,19,0,6,0.6000000000000001,153
2023,7,21,20,0,0,0.7000000000000001,158
2023,7,21,21,0,0,0.7000000000000001,166
2023,7,21,22,0,0,0.7000000000000001,177
2023,7,21,23,0,0,0.7000000000000001,199
2023,7,22,0,0,0,0.6000000000000001,215
2023,7,22,1,0,0,0.7000000000000001,214
2023,7,22,2,0,0,0.7000000000000001,216
2023,7,22,3,0,0,0.6000000000000001,227
2023,7,22,4,0,0,0.5,251
2023,7,22,5,0,43,0.30000000000000004,281
2023,7,22,6,0,73,0.2,302
2023,7,22,7,0,173,0.2,303
2023,7,22,8,0,234,0.2,302
2023,7,22,9,0,158,0.2,300
2023,7,22,10,0,265,0.2,294
2023,7,22,11,0,636,0.2,285
2023,7,22,12,0,940,0.1,275
2023,7,22,13,0,903,0.1,270
2023,7,22,14,0,815,0.1,274
2023,7,22,15,0,383,0.1,277
2023,7,22,16,0,87,0.1,280
2023,7,22,17,0,318,0.2,294
2023,7,22,18,0,111,0.30000000000000004,302
2023,7,22,19,0,9,0.5,297
2023,7,22,20,0,0,0.5,278
2023,7,22,21,0,0,0.6000000000000001,264
2023,7,22,22,0,0,0.5,268
2023,7,22,23,0,0,0.4,281
2023,7,23,0,0,0,0.4,304
2023,7,23,1,0,0,0.4,323
2023,7,23,2,0,0,0.5,334
2023,7,23,3,0,0,0.7000000000000001,341
2023,7,23,4,0,0,0.7000000000000001,344
2023,7,23,5,0,39,0.6000000000000001,340
2023,7,23,6,0,179,0.4,331
2023,7,23,7,0,400,0.30000000000000004,351
2023,7,23,8,0,587,0.30000000000000004,356
2023,7,23,9,0,747,0.30000000000000004,338
2023,7,23,10,0,869,0.2,321
2023,7,23,11,0,943,0.2,306
2023,7,23,12,0,959,0.2,292
2023,7,23,13,0,920,0.2,281
2023,7,23,14,0,827,0.2,271
2023,7,23,15,0,693,0.2,264
2023,7,23,16,0,523,0.30000000000000004,267
2023,7,23,17,0,336,0.30000000000000004,259
2023,7,23,18,0,151,0.6000000000000001,236
2023,7,23,19,0,15,0.8,222
2023,7,23,20,0,0,0.6000000000000001,218
2023,7,23,21,0,0,0.6000000000000001,222
2023,7,23,22,0,0,0.7000000000000001,230
2023,7,23,23,0,0,0.8,238
2023,7,24,0,0,0,0.9,245
2023,7,24,1,0,0,0.9,250
2023,7,24,2,0,0,0.8,254
2023,7,24,3,0,0,0.8,256
2023,7,24,4,0,0,0.7000000000000001,258
2023,7,24,5,0,41,0.6000000000000001,256
2023,7,24,6,0,190,0.30000000000000004,239
2023,7,24,7,0,305,0.2,212
2023,7,24,8,0,473,0.2,206
2023,7,24,9,0,625,0.30000000000000004,205
2023,7,24,10,0,650,0.30000000000000004,193
2023,7,24,11,0,626,0.4,186
2023,7,24,12,0,779,0.5,186
2023,7,24,13,0,643,0.5,188
2023,7,24,14,0,778,0.6000000000000001,190
2023,7,24,15,0,567,0.6000000000000001,190
2023,7,24,16,0,385,0.6000000000000001,192
2023,7,24,17,0,306,0.6000000000000001,195
2023,7,24,18,0,135,0.6000000000000001,203
2023,7,24,19,0,12,0.7000000000000001,207
2023,7,24,20,0,0,0.6000000000000001,208
2023,7,24,21,0,0,0.6000000000000001,208
2023,7,24,22,0,0,0.7000000000000001,210
2023,7,24,23,0,0,0.7000000000000001,211
2023,7,25,0,0,0,0.7000000000000001,212
2023,7,25,1,0,0,0.7000000000000001,212
2023,7,25,2,0,0,0.7000000000000001,210
2023,7,25,3,0,0,0.7000000000000001,205
2023,7,25,4,0,0,0.6000000000000001,198
2023,7,25,5,0,39,0.5,193
2023,7,25,6,0,186,0.4,189
2023,7,25,7,0,365,0.4,202
2023,7,25,8,0,542,0.4,208
2023,7,25,9,0,696,0.4,207
2023,7,25,10,0,820,0.4,203
2023,7,25,11,0,889,0.4,198
2023,7,25,12,0,240,0.5,197
2023,7,25,13,0,286,0.5,195
2023,7,25,14,0,655,0.5,196
2023,7,25,15,0,307,0.4,193
2023,7,25,16,0,68,0.4,192
2023,7,25,17,0,5,0.4,199
2023,7,25,18,0,15,0.4,211
2023,7,25,19,0,6,0.5,223
2023,7,25,20,0,0,0.4,231
2023,7,25,21,0,0,0.4,236
2023,7,25,22,0,0,0.4,237
2023,7,25,23,0,0,0.5,236
2023,7,26,0,0,0,0.5,234
2023,7,26,1,0,0,0.5,242
2023,7,26,2,0,0,0.5,264
2023,7,26,3,0,0,0.5,274
2023,7,26,4,0,0,0.5,268
2023,7,26,5,0,29,0.5,266
2023,7,26,6,0,171,0.4,268
2023,7,26,7,0,348,0.30000000000000004,268
2023,7,26,8,0,527,0.30000000000000004,275
2023,7,26,9,0,687,0.30000000000000004,270
2023,7,26,10,0,829,0.30000000000000004,256
2023,7,26,11,0,903,0.4,249
2023,7,26,12,0,920,0.4,244
2023,7,26,13,0,870,0.4,240
2023,7,26,14,0,781,0.4,233
2023,7,26,15,0,648,0.4,229
2023,7,26,16,0,482,0.5,228
2023,7,26,17,0,301,0.5,227
2023,7,26,18,0,114,0.6000000000000001,222
2023,7,26,19,0,9,0.6000000000000001,214
2023,7,26,20,0,0,0.6000000000000001,208
2023,7,26,21,0,0,0.7000000000000001,208
2023,7,26,22,0,0,0.7000000000000001,212
2023,7,26,23,0,0,0.7000000000000001,216
2023,7,27,0,0,0,0.7000000000000001,213
2023,7,27,1,0,0,0.7000000000000001,209
2023,7,27,2,0,0,0.7000000000000001,203
2023,7,27,3,0,0,0.7000000000000001,204
2023,7,27,4,0,0,0.7000000000000001,210
2023,7,27,5,0,25,0.6000000000000001,199
2023,7,27,6,0,171,0.6000000000000001,186
2023,7,27,7,0,298,0.6000000000000001,188
2023,7,27,8,0,428,0.6000000000000001,192
2023,7,27,9,0,516,0.7000000000000001,194
2023,7,27,10,0,618,0.7000000000000001,197
2023,7,27,11,0,577,0.8,201
2023,7,27,12,0,682,0.8,208
2023,7,27,13,0,709,0.8,212
2023,7,27,14,0,585,0.8,214
2023,7,27,15,0,541,0.8,218
2023,7,27,16,0,415,0.8,222
2023,7,27,17,0,9,0.7000000000000001,224
2023,7,27,18,0,23,0.7000000000000001,222
2023,7,27,19,0,3,0.6000000000000001,217
2023,7,27,20,0,0,0.6000000000000001,217
2023,7,27,21,0,0,0.5,225
2023,7,27,22,0,0,0.5,246
2023,7,27,23,0,0,0.6000000000000001,266
2023,7,28,0,0,0,0.6000000000000001,278
2023,7,28,1,0,0,0.6000000000000001,290
2023,7,28,2,0,0,0.5,297
2023,7,28,3,0,0,0.5,304
2023,7,28,4,0,0,0.5,303
2023,7,28,5,0,37,0.4,298
2023,7,28,6,0,186,0.4,303
2023,7,28,7,0,369,0.4,322
2023,7,28,8,0,548,0.30000000000000004,329
2023,7,28,9,0,706,0.2,318
2023,7,28,10,0,825,0.1,265
2023,7,28,11,0,897,0.2,234
2023,7,28,12,0,913,0.2,234
2023,7,28,13,0,867,0.30000000000000004,231
2023,7,28,14,0,778,0.30000000000000004,225
2023,7,28,15,0,645,0.30000000000000004,217
2023,7,28,16,0,482,0.4,212
2023,7,28,17,0,302,0.4,217
2023,7,28,18,0,129,0.5,224
2023,7,28,19,0,0,0.6000000000000001,231
2023,7,28,20,0,0,0.6000000000000001,236
2023,7,28,21,0,0,0.6000000000000001,238
2023,7,28,22,0,0,0.6000000000000001,236
2023,7,28,23,0,0,0.5,232
2023,7,29,0,0,0,0.5,235
2023,7,29,1,0,0,0.5,237
2023,7,29,2,0,0,0.4,239
2023,7,29,3,0,0,0.4,241
2023,7,29,4,0,0,0.4,248
2023,7,29,5,0,12,0.30000000000000004,256
2023,7,29,6,0,174,0.2,264
2023,7,29,7,0,96,0.2,312
2023,7,29,8,0,369,0.1,21
2023,7,29,9,0,680,0.1,102
2023,7,29,10,0,668,0.2,126
2023,7,29,11,0,111,0.2,127
2023,7,29,12,0,40,0.2,115
2023,7,29,13,0,36,0.30000000000000004,107
2023,7,29,14,0,456,0.30000000000000004,107
2023,7,29,15,0,334,0.30000000000000004,108
2023,7,29,16,0,70,0.30000000000000004,101
2023,7,29,17,0,105,0.30000000000000004,98
2023,7,29,18,0,74,0.30000000000000004,108
2023,7,29,19,0,0,0.30000000000000004,110
2023,7,29,20,0,0,0.4,352
2023,7,29,21,0,0,1.4000000000000001,356
2023,7,29,22,0,0,1.7000000000000002,5
2023,7,29,23,0,0,1.5,354
2023,7,30,0,0,0,1.4000000000000001,347
2023,7,30,1,0,0,1.3,334
2023,7,30,2,0,0,1.2000000000000002,324
2023,7,30,3,0,0,1.2000000000000002,318
2023,7,30,4,0,0,1.1,313
2023,7,30,5,0,37,1,307
2023,7,30,6,0,163,1,312
2023,7,30,7,0,386,1,322
2023,7,30,8,0,572,1,331
2023,7,30,9,0,629,0.8,334
2023,7,30,10,0,765,0.6000000000000001,331
2023,7,30,11,0,449,0.5,323
2023,7,30,12,0,779,0.4,314
2023,7,30,13,0,908,0.30000000000000004,307
2023,7,30,14,0,817,0.30000000000000004,303
2023,7,30,15,0,679,0.30000000000000004,302
2023,7,30,16,0,509,0.2,302
2023,7,30,17,0,322,0.2,305
2023,7,30,18,0,138,0.4,310
2023,7,30,19,0,0,0.7000000000000001,317
2023,7,30,20,0,0,0.6000000000000001,324
2023,7,30,21,0,0,0.6000000000000001,330
2023,7,30,22,0,0,0.7000000000000001,333
2023,7,30,23,0,0,0.8,332
2023,7,31,0,0,0,0.9,327
2023,7,31,1,0,0,0.9,323
2023,7,31,2,0,0,0.9,317
2023,7,31,3,0,0,0.8,310
2023,7,31,4,0,0,0.7000000000000001,303
2023,7,31,5,0,33,0.5,300
2023,7,31,6,0,187,0.30000000000000004,285
2023,7,31,7,0,376,0.2,253
2023,7,31,8,0,560,0.30000000000000004,244
2023,7,31,9,0,722,0.30000000000000004,245
2023,7,31,10,0,844,0.30000000000000004,246
2023,7,31,11,0,915,0.30000000000000004,250
2023,7,31,12,0,931,0.30000000000000004,255
2023,7,31,13,0,883,0.30000000000000004,259
2023,7,31,14,0,783,0.30000000000000004,260
2023,7,31,15,0,641,0.30000000000000004,260
2023,7,31,16,0,469,0.30000000000000004,260
2023,7,31,17,0,151,0.30000000000000004,266
2023,7,31,18,0,57,0.4,280
2023,7,31,19,0,0,0.5,296
2023,7,31,20,0,0,0.5,310
2023,7,31,21,0,0,0.6000000000000001,321
2023,7,31,22,0,0,0.7000000000000001,326
2023,7,31,23,0,0,0.7000000000000001,326
2023,8,1,0,0,0,0.8,329
2023,8,1,1,0,0,0.8,332
2023,8,1,2,0,0,0.9,337
2023,8,1,3,0,0,0.9,337
2023,8,1,4,0,0,0.9,332
2023,8,1,5,0,32,0.8,324
2023,8,1,6,0,187,0.7000000000000001,312
2023,8,1,7,0,379,0.7000000000000001,317
2023,8,1,8,0,566,0.7000000000000001,318
2023,8,1,9,0,728,0.5,314
2023,8,1,10,0,853,0.5,312
2023,8,1,11,0,927,0.4,312
2023,8,1,12,0,944,0.4,314
2023,8,1,13,0,906,0.30000000000000004,317
2023,8,1,14,0,441,0.30000000000000004,319
2023,8,1,15,0,525,0.30000000000000004,323
2023,8,1,16,0,223,0.30000000000000004,325
2023,8,1,17,0,58,0.30000000000000004,329
2023,8,1,18,0,129,0.30000000000000004,335
2023,8,1,19,0,0,0.4,336
2023,8,1,20,0,0,0.6000000000000001,336
2023,8,1,21,0,0,0.8,335
2023,8,1,22,0,0,0.9,333
2023,8,1,23,0,0,0.9,332
2023,8,2,0,0,0,0.9,332
2023,8,2,1,0,0,0.9,333
2023,8,2,2,0,0,0.9,333
2023,8,2,3,0,0,0.9,331
2023,8,2,4,0,0,0.8,328
2023,8,2,5,0,31,0.7000000000000001,326
2023,8,2,6,0,187,0.5,321
2023,8,2,7,0,378,0.5,353
2023,8,2,8,0,565,0.4,9
2023,8,2,9,0,728,0.30000000000000004,0
2023,8,2,10,0,852,0.30000000000000004,349
2023,8,2,11,0,924,0.30000000000000004,342
2023,8,2,12,0,829,0.2,343
2023,8,2,13,0,904,0.2,359
2023,8,2,14,0,811,0.1,54
2023,8,2,15,0,541,0.1,114
2023,8,2,16,0,495,0.2,168
2023,8,2,17,0,307,0.30000000000000004,207
2023,8,2,18,0,125,0.8,186
2023,8,2,19,0,0,1.1,178
2023,8,2,20,0,0,0.9,179
2023,8,2,21,0,0,1,185
2023,8,2,22,0,0,0.9,194
2023,8,2,23,0,0,0.9,203
2023,8,3,0,0,0,0.9,213
2023,8,3,1,0,0,0.9,220
2023,8,3,2,0,0,0.9,224
2023,8,3,3,0,0,0.9,227
2023,8,3,4,0,0,0.8,225
2023,8,3,5,0,27,0.8,219
2023,8,3,6,0,175,0.6000000000000001,207
2023,8,3,7,0,246,0.5,210
2023,8,3,8,0,539,0.5,222
2023,8,3,9,0,696,0.4,218
2023,8,3,10,0,730,0.4,205
2023,8,3,11,0,815,0.5,194
2023,8,3,12,0,895,0.5,188
2023,8,3,13,0,848,0.6000000000000001,186
2023,8,3,14,0,757,0.7000000000000001,185
2023,8,3,15,0,617,0.7000000000000001,184
2023,8,3,16,0,447,0.8,185
2023,8,3,17,0,248,0.8,187
2023,8,3,18,0,72,0.8,195
2023,8,3,19,0,0,0.8,201
2023,8,3,20,0,0,0.8,207
2023,8,3,21,0,0,0.9,208
2023,8,3,22,0,0,0.9,200
2023,8,3,23,0,0,0.9,192
2023,8,4,0,0,0,0.9,191
2023,8,4,1,0,0,0.9,192
2023,8,4,2,0,0,0.9,191
2023,8,4,3,0,0,0.9,188
2023,8,4,4,0,0,0.9,188
2023,8,4,5,0,10,0.9,187
2023,8,4,6,0,59,0.7000000000000001,183
2023,8,4,7,0,165,0.7000000000000001,186
2023,8,4,8,0,175,0.8,194
2023,8,4,9,0,302,0.8,195
2023,8,4,10,0,418,0.8,191
2023,8,4,11,0,75,0.8,186
2023,8,4,12,0,506,0.8,185
2023,8,4,13,0,559,0.7000000000000001,185
2023,8,4,14,0,466,0.7000000000000001,184
2023,8,4,15,0,619,0.6000000000000001,184
2023,8,4,16,0,19,0.6000000000000001,184
2023,8,4,17,0,194,0.6000000000000001,183
2023,8,4,18,0,51,0.6000000000000001,184
2023,8,4,19,0,0,0.7000000000000001,181
2023,8,4,20,0,0,0.7000000000000001,190
2023,8,4,21,0,0,0.6000000000000001,200
2023,8,4,22,0,0,0.6000000000000001,193
2023,8,4,23,0,0,0.6000000000000001,196
2023,8,5,0,0,0,0.5,195
2023,8,5,1,0,0,0.5,172
2023,8,5,2,0,0,0.4,171
2023,8,5,3,0,0,0.4,199
2023,8,5,4,0,0,0.30000000000000004,276
2023,8,5,5,0,21,0.30000000000000004,301
2023,8,5,6,0,164,0.30000000000000004,326
2023,8,5,7,0,350,0.4,349
2023,8,5,8,0,536,0.4,359
2023,8,5,9,0,696,0.4,4
2023,8,5,10,0,489,0.30000000000000004,11
2023,8,5,11,0,273,0.2,17
2023,8,5,12,0,899,0.1,5
2023,8,5,13,0,858,0.1,298
2023,8,5,14,0,765,0.1,292
2023,8,5,15,0,510,0.2,295
2023,8,5,16,0,279,0.2,302
2023,8,5,17,0,147,0.2,309
2023,8,5,18,0,101,0.4,315
2023,8,5,19,0,0,0.4,321
2023,8,5,20,0,0,0.4,326
2023,8,5,21,0,0,0.4,333
2023,8,5,22,0,0,0.5,345
2023,8,5,23,0,0,0.6000000000000001,349
2023,8,6,0,0,0,0.7000000000000001,347
2023,8,6,1,0,0,0.8,342
2023,8,6,2,0,0,0.8,334
2023,8,6,3,0,0,0.8,327
2023,8,6,4,0,0,0.8,318
2023,8,6,5,0,25,0.7000000000000001,306
2023,8,6,6,0,178,0.5,288
2023,8,6,7,0,369,0.30000000000000004,287
2023,8,6,8,0,555,0.30000000000000004,308
2023,8,6,9,0,718,0.2,284
2023,8,6,10,0,842,0.2,259
2023,8,6,11,0,916,0.30000000000000004,252
2023,8,6,12,0,932,0.30000000000000004,250
2023,8,6,13,0,890,0.30000000000000004,248
2023,8,6,14,0,798,0.30000000000000004,246
2023,8,6,15,0,98,0.30000000000000004,238
2023,8,6,16,0,325,0.30000000000000004,233
2023,8,6,17,0,296,0.4,244
2023,8,6,18,0,114,0.6000000000000001,251
2023,8,6,19,0,0,0.7000000000000001,250
2023,8,6,20,0,0,0.6000000000000001,249
2023,8,6,21,0,0,0.7000000000000001,249
2023,8,6,22,0,0,0.7000000000000001,247
2023,8,6,23,0,0,0.7000000000000001,249
2023,8,7,0,0,0,0.7000000000000001,249
2023,8,7,1,0,0,0.7000000000000001,246
2023,8,7,2,0,0,0.7000000000000001,244
2023,8,7,3,0,0,0.7000000000000001,244
2023,8,7,4,0,0,0.7000000000000001,241
2023,8,7,5,0,11,0.5,231
2023,8,7,6,0,19,0.30000000000000004,206
2023,8,7,7,0,120,0.30000000000000004,173
2023,8,7,8,0,186,0.30000000000000004,167
2023,8,7,9,0,263,0.30000000000000004,181
2023,8,7,10,0,229,0.30000000000000004,179
2023,8,7,11,0,211,0.4,170
2023,8,7,12,0,135,0.4,160
2023,8,7,13,0,173,0.4,150
2023,8,7,14,0,29,0.5,145
2023,8,7,15,0,273,0.5,142
2023,8,7,16,0,146,0.6000000000000001,139
2023,8,7,17,0,95,0.7000000000000001,144
2023,8,7,18,0,99,0.8,143
2023,8,7,19,0,0,0.8,139
2023,8,7,20,0,0,0.8,138
2023,8,7,21,0,0,0.8,142
2023,8,7,22,0,0,0.9,144
2023,8,7,23,0,0,0.9,141
2023,8,8,0,0,0,0.9,140
2023,8,8,1,0,0,0.9,137
2023,8,8,2,0,0,1,139
2023,8,8,3,0,0,1,138
2023,8,8,4,0,0,1.1,137
2023,8,8,5,0,6,1.2000000000000002,135
